,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
135831,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,10,2013,15.5,MOFA
135832,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,11,2013,12.75,MOFA
135833,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,12,2013,12.25,MOFA
135834,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,1,2014,11.0,MOFA
135835,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,2,2014,11.0,MOFA
135836,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,3,2014,11.0,MOFA
135837,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,4,2014,11.5,MOFA
135838,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,5,2014,10.8,MOFA
135839,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,6,2014,13.0,MOFA
135840,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,7,2014,13.0,MOFA
135841,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,8,2014,16.5,MOFA
135842,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,9,2014,17.75,MOFA
135843,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,10,2014,17.75,MOFA
135844,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,11,2014,15.0,MOFA
135845,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,12,2014,15.0,MOFA
135846,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,1,2015,12.0,MOFA
135847,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,2,2015,8.0,MOFA
135848,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,3,2015,9.0,MOFA
135849,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,4,2015,60.0,MOFA
135850,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,5,2015,13.2,MOFA
135851,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,6,2015,23.5,MOFA
135852,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,7,2015,27.5,MOFA
135853,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,10,2015,16.4,MOFA
135854,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,11,2015,10.0,MOFA
135855,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,12,2015,10.0,MOFA
135856,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,1,2016,10.0,MOFA
135857,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,2,2016,25.0,MOFA
135858,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,3,2016,32.0,MOFA
135859,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,4,2016,38.2,MOFA
135860,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,5,2016,42.75,MOFA
135861,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,6,2016,53.75,MOFA
135862,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,7,2016,80.0,MOFA
135863,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,8,2016,32.5,MOFA
135864,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,9,2016,25.0,MOFA
135865,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,10,2016,17.0,MOFA
135866,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,11,2016,18.6667,MOFA
135867,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,12,2016,12.0,MOFA
135868,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,1,2017,10.0,MOFA
135869,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,2,2017,10.0,MOFA
135870,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,3,2017,15.0,MOFA
135871,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,4,2017,35.0,MOFA
135872,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,5,2017,40.0,MOFA
135873,94,Ghana,1328,Greater Accra,209,Accra,98,Plantains (apentu),35,GHS,14,Wholesale,21,Bunch,6,2017,42.0,MOFA
135874,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2008,70.0,MOFA
135875,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2008,80.41,MOFA
135876,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2008,95.0,MOFA
135877,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2008,108.25,MOFA
135878,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2008,125.25,MOFA
135879,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2008,163.25,MOFA
135880,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2008,172.67,MOFA
135881,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2008,111.5,MOFA
135882,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2008,83.75,MOFA
135883,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2008,64.75,MOFA
135884,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2008,85.0,MOFA
135885,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2008,93.75,MOFA
135886,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2009,102.6,MOFA
135887,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2009,110.0,MOFA
135888,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2009,118.0,MOFA
135889,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2009,137.75,MOFA
135890,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2009,150.8,MOFA
135891,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2009,160.8,MOFA
135892,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2009,172.0,MOFA
135893,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2009,132.8,MOFA
135894,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2009,102.25,MOFA
135895,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2009,101.5,MOFA
135896,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2009,118.75,MOFA
135897,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2009,118.75,MOFA
135898,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2010,122.6,MOFA
135899,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2010,145.0,MOFA
135900,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2010,156.75,MOFA
135901,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2010,171.5,MOFA
135902,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2010,179.6,MOFA
135903,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2010,236.25,MOFA
135904,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2010,244.6,MOFA
135905,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2010,192.5,MOFA
135906,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2010,121.25,MOFA
135907,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2010,106.0,MOFA
135908,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2010,119.75,MOFA
135909,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2011,133.5,MOFA
135910,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2011,136.0,MOFA
135911,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2011,178.5,MOFA
135912,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2011,188.0,MOFA
135913,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2011,203.0,MOFA
135914,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2011,226.75,MOFA
135915,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2011,222.75,MOFA
135916,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2011,163.3333,MOFA
135917,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2011,168.0,MOFA
135918,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2011,166.25,MOFA
135919,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2011,164.0,MOFA
135920,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2011,178.0,MOFA
135921,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2012,199.25,MOFA
135922,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2012,210.0,MOFA
135923,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2012,225.4,MOFA
135924,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2012,309.5,MOFA
135925,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2012,400.0,MOFA
135926,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2012,461.5,MOFA
135927,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2012,417.5,MOFA
135928,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2012,341.5,MOFA
135929,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2012,280.25,MOFA
135930,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2012,275.0,MOFA
135931,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2012,329.0,MOFA
135932,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2013,331.25,MOFA
135933,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2013,317.0,MOFA
135934,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2013,323.75,MOFA
135935,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2013,349.0,MOFA
135936,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2013,370.5,MOFA
135937,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2013,334.0,MOFA
135938,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2013,298.75,MOFA
135939,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2013,269.0,MOFA
135940,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2013,268.75,MOFA
135941,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2013,270.0,MOFA
135942,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2013,255.0,MOFA
135943,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2013,263.75,MOFA
135944,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2014,264.0,MOFA
135945,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2014,280.25,MOFA
135946,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2014,175.0,MOFA
135947,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2014,252.5,MOFA
135948,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2014,265.0,MOFA
135949,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2014,272.5,MOFA
135950,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2014,272.5,MOFA
135951,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2014,311.25,MOFA
135952,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2014,295.0,MOFA
135953,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2014,295.0,MOFA
135954,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2014,300.0,MOFA
135955,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2014,300.0,MOFA
135956,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2015,348.0,MOFA
135957,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2015,335.0,MOFA
135958,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2015,330.0,MOFA
135959,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2015,330.0,MOFA
135960,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2015,304.0,MOFA
135961,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2015,365.0,MOFA
135962,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2015,360.0,MOFA
135963,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2015,260.0,MOFA
135964,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2015,300.0,MOFA
135965,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2015,350.0,MOFA
135966,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2016,420.0,MOFA
135967,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2016,450.0,MOFA
135968,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2016,462.5,MOFA
135969,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2016,600.0,MOFA
135970,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2016,637.5,MOFA
135971,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2016,775.0,MOFA
135972,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,7,2016,970.0,MOFA
135973,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,8,2016,297.5,MOFA
135974,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,9,2016,250.0,MOFA
135975,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,10,2016,252.0,MOFA
135976,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,11,2016,313.3333,MOFA
135977,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,12,2016,360.0,MOFA
135978,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,1,2017,485.0,MOFA
135979,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,2,2017,480.0,MOFA
135980,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,3,2017,612.0,MOFA
135981,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,4,2017,560.0,MOFA
135982,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,5,2017,560.0,MOFA
135983,94,Ghana,1328,Greater Accra,209,Accra,99,Yam,35,GHS,14,Wholesale,20,100 Tubers,6,2017,700.0,MOFA
135984,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2008,38.88,MOFA
135985,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2008,37.75,MOFA
135986,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2008,43.33,MOFA
135987,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2008,47.25,MOFA
135988,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2008,61.5,MOFA
135989,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2008,68.75,MOFA
135990,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2008,83.0,MOFA
135991,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2008,64.25,MOFA
135992,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2008,50.0,MOFA
135993,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2008,53.5,MOFA
135994,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2008,58.2,MOFA
135995,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2008,58.0,MOFA
135996,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2009,63.0,MOFA
135997,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2009,66.0,MOFA
135998,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2009,67.0,MOFA
135999,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2009,68.0,MOFA
136000,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2009,78.6,MOFA
136001,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2009,83.0,MOFA
136002,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2009,74.25,MOFA
136003,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2009,75.0,MOFA
136004,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2009,54.25,MOFA
136005,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2009,54.0,MOFA
136006,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2009,55.0,MOFA
136007,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2009,55.0,MOFA
136008,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2010,58.0,MOFA
136009,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2010,58.0,MOFA
136010,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2010,58.0,MOFA
136011,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2010,58.0,MOFA
136012,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2010,64.8,MOFA
136013,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2010,67.0,MOFA
136014,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2010,67.0,MOFA
136015,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2010,66.0,MOFA
136016,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2010,50.0,MOFA
136017,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2010,50.0,MOFA
136018,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2010,58.0,MOFA
136019,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2011,63.4,MOFA
136020,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2011,52.2,MOFA
136021,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2011,67.0,MOFA
136022,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2011,67.0,MOFA
136023,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2011,75.0,MOFA
136024,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2011,85.25,MOFA
136025,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2011,83.0,MOFA
136026,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2011,87.6667,MOFA
136027,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2011,69.0,MOFA
136028,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2011,69.0,MOFA
136029,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2011,79.0,MOFA
136030,94,Ghana,1328,Greater Accra,210,Tema,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2011,100.0,MOFA
